storeName,storeAddress,cityName,regionName,retailerName,storeType,storeLongitude,storeLatitude
"Store 14665","82524 Kassulke Junctions","Shannonhaven","NH","Retailer \","Convenience","77.0781954","28.4334253"
"Store 14666","363 Brant Curve","Port Roxanne","MO","Retailer ]","Convenience","77.0710000","28.4395028"
"Store 14667","334 Julianne Course","West Stanleystad","AZ","Retailer ^","Grocery","77.0715462","28.4376749"
"Store 14668","418 O'Conner Lodge","Aspen Hill","TX","Retailer _","Grocery","77.0739829","28.4388642"
"Store 14669","690 Madyson Loaf","Texas City","CA","Retailer `","Supermarket","77.0772206","28.4325364"
"Store 14670","8191 N Main Avenue","Wilkinsonborough","DE","Retailer a","Grocery","77.0789556","28.4363404"
"Store 14671","9263 Eveline Coves","Kiehnland","CT","Retailer X","Supermarket","77.0754480","28.4332971"
"Store 14672","682 Jayda Fords","Lake Micheleburgh","LA","Retailer Y","Grocery","77.0746429","28.4310620"
"Store 14673","3349 Satterfield Cape","South Antoinette","CA","Retailer Z","Supermarket","77.0726702","28.4378878"
"Store 14674","7454 Eulalia Route","Idaho Falls","IA","Retailer [","Grocery","77.0788381","28.4369051"
"Store 14675","976 Delpha Spur","Burbank","VA","Retailer \","Convenience","77.0769886","28.4315467"
"Store 14676","96374 Mitchell Center","South Nathen","SD","Retailer ]","Convenience","77.0791468","28.4390362"
"Store 14677","548 Rasheed Lake","Tanyashire","AZ","Retailer ^","Grocery","77.0784254","28.4306952"
"Store 14678","171 Ridge Road","Hamillport","NE","Retailer _","Grocery","77.0739589","28.4302895"
"Store 14679","754 W 6th Street","Bradtkeville","IL","Retailer `","Supermarket","77.0735155","28.4359389"
"Store 14680","614 Stephany Lane","Port Astridtown","PA","Retailer a","Grocery","77.0747655","28.4374490"
"Store 14681","4734 Alycia Plaza","Tromphaven","OK","Retailer X","Convenience","77.0749745","28.4321824"
"Store 14682","554 Volkman River","Provo","FL","Retailer Y","Grocery","77.0769158","28.4310976"
"Store 14683","5044 Ash Close","Collinstown","CA","Retailer Z","Convenience","77.0731132","28.4362251"
"Store 14684","1623 Schiller Land","New Nestorchester","MO","Retailer [","Grocery","77.0783931","28.4356845"
"Store 14685","55864 Delphia Junctions","Fort Isidroton","KS","Retailer \","Convenience","77.0796252","28.4370751"
"Store 14686","2714 Spinka Corners","New Rileyview","IN","Retailer ]","Convenience","77.0791868","28.4337985"
"Store 14687","865 Gulgowski Spur","Delilahshire","WA","Retailer ^","Convenience","77.0748664","28.4368283"
"Store 14688","47732 Oak Street","Lake Berniceberg","MI","Retailer _","Supermarket","77.0750647","28.4379488"
"Store 14689","969 Stracke Spur","Schummfort","CT","Retailer `","Grocery","77.0773194","28.4390437"
"Store 14690","134 Yundt Shoals","Rosemead","WI","Retailer a","Grocery","77.0710221","28.4353993"
"Store 14691","263 Americo Views","Kemmertown","NH","Retailer X","Convenience","77.0737977","28.4349558"
"Store 14692","20417 Cumberland Street","Oklahoma City","LA","Retailer Y","Supermarket","77.0771439","28.4397695"
"Store 14693","6169 Wintheiser Dam","Toyburgh","NC","Retailer Z","Convenience","77.0749524","28.4356858"
"Store 14694","1467 Sadie Crossroad","Port Wilhelmport","NY","Retailer [","Convenience","77.0728079","28.4333561"
"Store 14695","682 St Andrew's Road","Lake Ardith","HI","Retailer \","Grocery","77.0797791","28.4315729"
"Store 14696","88381 Walsh Burg","Janisbury","IL","Retailer ]","Grocery","77.0705066","28.4359823"
"Store 14697","5156 Altenwerth Cliff","Mohrshire","WY","Retailer ^","Supermarket","77.0782790","28.4362916"
"Store 14698","712 S Main Avenue","Todstad","TN","Retailer _","Grocery","77.0770854","28.4337683"
"Store 14699","854 Nathanael Fork","South Shaynafield","CO","Retailer `","Convenience","77.0711159","28.4329099"
"Store 14700","89411 Laverne Heights","Jasperborough","NV","Retailer a","Supermarket","77.0740216","28.4310436"
"Store 14701","108 Adrien Mall","Stehrstad","AR","Retailer X","Convenience","77.0716068","28.4350528"
"Store 14702","63546 Albany Road","Janesville","IL","Retailer Y","Grocery","77.0798299","28.4367239"
"Store 14703","10525 Chaya Stravenue","Somerville","MI","Retailer Z","Supermarket","77.0736699","28.4308083"
"Store 14704","547 McLaughlin Rest","Pearlieside","IA","Retailer [","Convenience","77.0793797","28.4392563"
"Store 14705","7598 Central Avenue","Fort Tomaschester","MT","Retailer \","Convenience","77.0786130","28.4339295"
"Store 14706","343 S Park Street","Wehnerworth","MA","Retailer ]","Grocery","77.0717347","28.4334050"
"Store 14707","992 The Crescent","Joelleburgh","NM","Retailer ^","Convenience","77.0706756","28.4346684"
"Store 14708","75772 Meagan Court","Port Johnville","MI","Retailer _","Grocery","77.0779651","28.4351915"
"Store 14709","2267 The Meadows","Rudolphmouth","MN","Retailer `","Convenience","77.0786353","28.4306408"
"Store 14710","9700 Garden Close","South Leilanicester","MS","Retailer a","Convenience","77.0779341","28.4311246"
"Store 14711","66703 N Union Street","South Reagan","PA","Retailer X","Convenience","77.0721441","28.4343466"
"Store 14712","352 Nicolette Crossing","Schambergerview","PA","Retailer Y","Grocery","77.0753037","28.4366319"
"Store 14713","88643 Lily Path","Bradtkeland","TN","Retailer Z","Convenience","77.0706069","28.4357764"
"Store 14714","1114 Hilpert Junction","Betsyfort","LA","Retailer [","Convenience","77.0762917","28.4349563"
"Store 14715","419 Ward Summit","Fayetteville","ID","Retailer \","Convenience","77.0786383","28.4365813"
"Store 14716","82938 Jarrett Terrace","East Aliceville","MT","Retailer ]","Supermarket","77.0760614","28.4317690"
"Store 14717","464 Jerod Field","Wellington","OR","Retailer ^","Convenience","77.0771040","28.4392046"
"Store 14718","4970 Xzavier Meadows","East Neiltown","LA","Retailer _","Grocery","77.0794431","28.4310239"
"Store 14719","9266 Church Walk","West Gennaro","VT","Retailer `","Convenience","77.0737465","28.4360732"
"Store 14720","109 Lockman Plains","Fort Kathlyn","FL","Retailer a","Grocery","77.0777997","28.4332796"
"Store 14721","223 Haag Via","Burnsville","FL","Retailer X","Convenience","77.0744140","28.4374300"
"Store 14722","88949 Pfeffer Hill","Port Jasperberg","MD","Retailer Y","Convenience","77.0731585","28.4396682"
"Store 14723","76426 Theresa Flat","Toms River","GA","Retailer Z","Grocery","77.0740470","28.4309063"
"Store 14724","10431 Stokes Street","Commerce City","TX","Retailer [","Convenience","77.0792200","28.4327115"
"Store 14725","64381 Schumm Shore","Zoeyfield","ME","Retailer \","Supermarket","77.0702749","28.4322656"
"Store 14726","9685 Candace Vista","Reyesberg","NH","Retailer ]","Supermarket","77.0727915","28.4350974"
"Store 14727","54211 Kareem Isle","Port Kassandra","MN","Retailer ^","Convenience","77.0700445","28.4396690"
"Store 14728","3409 Oran Common","Gutkowskiberg","UT","Retailer _","Grocery","77.0775092","28.4366653"
"Store 14729","95572 W 10th Street","East Susana","NC","Retailer `","Supermarket","77.0778146","28.4330850"
"Store 14730","9141 W Elm Street","East Vadaland","NY","Retailer a","Grocery","77.0750350","28.4335288"
"Store 14731","2793 Florencio Circles","Ziemannshire","SD","Retailer X","Convenience","77.0745450","28.4395830"
"Store 14732","4576 Anderson Prairie","Hackensack","ME","Retailer Y","Convenience","77.0767899","28.4373711"
"Store 14733","4562 Franklin Avenue","Arden-Arcade","NY","Retailer Z","Convenience","77.0766156","28.4354442"
"Store 14734","2565 Clinton Street","Collierhaven","ND","Retailer [","Convenience","77.0700315","28.4377241"
"Store 14735","3864 E 12th Street","Kaylieworth","NH","Retailer \","Supermarket","77.0787489","28.4365844"
"Store 14736","131 Bath Road","Port Conorville","NC","Retailer ]","Convenience","77.0705979","28.4345811"
"Store 14737","15672 Little Lake","Trevionbury","LA","Retailer ^","Supermarket","77.0761970","28.4359245"
"Store 14738","25549 Mill Road","Bartolettiville","MT","Retailer _","Convenience","77.0763362","28.4379893"
"Store 14739","6450 St Mary's Close","Longmont","PA","Retailer `","Supermarket","77.0740138","28.4399919"
"Store 14740","3616 Klocko Trail","Highland","LA","Retailer a","Grocery","77.0778086","28.4340983"
"Store 14741","1749 Herminia Burg","Hermanview","HI","Retailer X","Grocery","77.0782052","28.4308164"
"Store 14742","3934 Lora Pines","West Aubreyboro","GA","Retailer Y","Convenience","77.0760207","28.4394608"
"Store 14743","842 N Walnut Street","Zoeyview","AL","Retailer Z","Convenience","77.0743215","28.4328648"
"Store 14744","24644 E 1st Street","North Fletcherbury","DE","Retailer [","Supermarket","77.0779239","28.4390859"
"Store 14745","4584 Green Close","South Claudeland","CA","Retailer \","Supermarket","77.0790263","28.4369246"
"Store 14746","46480 Depot Street","West Daphne","ME","Retailer ]","Convenience","77.0733584","28.4300781"
"Store 14747","15429 E Washington Street","Minot","VA","Retailer ^","Supermarket","77.0733469","28.4337296"
"Store 14748","39464 St Andrews Close","Fort Ida","SD","Retailer _","Convenience","77.0790210","28.4351457"
"Store 14749","3427 Erdman Walk","North Charleston","AZ","Retailer `","Grocery","77.0799136","28.4396955"
"Store 14750","11798 College Street","Lake Marcella","KS","Retailer a","Convenience","77.0797976","28.4321781"
"Store 14751","93423 East Avenue","Lucileworth","CO","Retailer X","Grocery","77.0772879","28.4381081"
"Store 14752","2424 Devon Orchard","Port Curtishaven","MN","Retailer Y","Supermarket","77.0771740","28.4361110"
"Store 14753","23863 Sandringham Road","Herthastad","OH","Retailer Z","Grocery","77.0768669","28.4341988"
"Store 14754","477 Sally Flats","West Veronica","CT","Retailer [","Convenience","77.0750689","28.4333850"
"Store 14755","993 Judy Ranch","Edwardoside","ME","Retailer \","Convenience","77.0785103","28.4358425"
"Store 14756","222 Ronaldo Loop","Wisozkworth","MO","Retailer ]","Convenience","77.0703685","28.4369840"
"Store 14757","77744 Esmeralda Ridges","North Ilene","TN","Retailer ^","Supermarket","77.0719734","28.4304491"
"Store 14758","75223 Smith Fork","Carolina","DE","Retailer _","Convenience","77.0729797","28.4395921"
"Store 14759","41802 S Oak Street","East Nikkiport","MS","Retailer `","Grocery","77.0711480","28.4355541"
"Store 14760","4351 Schowalter Village","West Josianetown","KS","Retailer a","Convenience","77.0736502","28.4350029"
"Store 14761","9684 N Elm Street","Schaefercester","IN","Retailer X","Supermarket","77.0790387","28.4336565"
"Store 14762","3743 E Center Street","Amandafield","ID","Retailer Y","Convenience","77.0753660","28.4300854"
"Store 14763","326 Thompson Crossroad","Fort Cordellchester","OR","Retailer Z","Supermarket","77.0753658","28.4341279"
"Store 14764","363 Kemmer Crest","Lake Cortney","MD","Retailer [","Supermarket","77.0731146","28.4384672"
"Store 14765","896 Harber Courts","Sandraworth","NJ","Retailer \","Convenience","77.0753727","28.4342796"
"Store 14766","76404 Yost Cliff","Charlottesville","MT","Retailer ]","Supermarket","77.0791646","28.4333260"
"Store 14767","726 Vine Street","Jacobsport","OK","Retailer ^","Convenience","77.0701917","28.4314479"
"Store 14768","10066 Lockman Forks","Hirtheport","WV","Retailer _","Supermarket","77.0759919","28.4395149"
"Store 14769","885 E Jackson Street","Port Selmer","IL","Retailer `","Grocery","77.0794820","28.4393021"
"Store 14770","936 State Street","Lake Elsinore","MS","Retailer a","Grocery","77.0727573","28.4358468"
"Store 14771","4559 Bahringer Meadows","New Alecstead","GA","Retailer X","Grocery","77.0776845","28.4389662"
"Store 14772","3053 Bernhard Mills","Sanfordburgh","DE","Retailer Y","Grocery","77.0747177","28.4359617"
"Store 14773","2360 Bruen Wall","Port Camronstad","OK","Retailer Z","Grocery","77.0791958","28.4366850"
"Store 14774","75908 Grange Close","Fort Ansleychester","WI","Retailer [","Convenience","77.0718370","28.4359791"
"Store 14775","4166 McLaughlin Groves","Michelleport","NM","Retailer \","Grocery","77.0745560","28.4341764"
"Store 14776","97549 South View","South Marcellus","KS","Retailer ]","Supermarket","77.0743308","28.4390172"
"Store 14777","805 W 11th Street","Lake Brettland","MT","Retailer ^","Convenience","77.0776900","28.4349895"
"Store 14778","8624 Orchard Drive","West Emmet","TN","Retailer _","Convenience","77.0772731","28.4383598"
"Store 14779","716 Crown Street","Collierworth","MS","Retailer `","Convenience","77.0705331","28.4332069"
"Store 14780","9692 Western Avenue","Isabelleview","WA","Retailer a","Grocery","77.0772393","28.4348423"
"Store 14781","3253 Greenville Road","Jonathanville","ME","Retailer X","Supermarket","77.0746988","28.4372702"
"Store 14782","533 Trantow Via","Port Hillard","OH","Retailer Y","Convenience","77.0729201","28.4304757"
"Store 14783","1065 Vicky Turnpike","Lake Gregoriaview","TN","Retailer Z","Convenience","77.0798717","28.4370023"
"Store 14784","71438 Prohaska Knoll","West Filibertoview","ID","Retailer [","Supermarket","77.0744827","28.4382612"
"Store 14785","2291 Dibbert Spring","Aliviaboro","HI","Retailer \","Supermarket","77.0715403","28.4371749"
"Store 14786","147 Botsford Parkway","Declanworth","WY","Retailer ]","Grocery","77.0700157","28.4303469"
"Store 14787","5458 Aron Gateway","Lanceworth","IN","Retailer ^","Grocery","77.0724993","28.4345745"
"Store 14788","3060 Mitchell Corner","Lake Ericka","DE","Retailer _","Supermarket","77.0728255","28.4313057"
"Store 14789","1895 D'angelo Ford","Richmond","CO","Retailer `","Supermarket","77.0700906","28.4361868"
"Store 14790","42435 Towne Route","Rogahnside","ND","Retailer a","Supermarket","77.0736457","28.4328576"
"Store 14791","96491 Manor Way","Fort Kaelyn","PA","Retailer X","Convenience","77.0753139","28.4336905"
"Store 14792","5775 Shields Inlet","Hollisboro","MD","Retailer Y","Convenience","77.0728549","28.4354348"
"Store 14793","556 Elouise Park","North Alexandre","SC","Retailer Z","Convenience","77.0704997","28.4386676"
"Store 14794","55604 Forrest Burgs","North Keyshawn","AZ","Retailer [","Grocery","77.0786154","28.4338586"
"Store 14795","7995 N Chestnut Street","Bradenton","NJ","Retailer \","Grocery","77.0753576","28.4319068"
"Store 14796","940 Keon Garden","North Clydeburgh","AR","Retailer ]","Convenience","77.0770353","28.4357729"
"Store 14797","3987 Elva Lake","Boehmborough","ND","Retailer ^","Supermarket","77.0711771","28.4363553"
"Store 14798","950 Highfield Road","Billings","MN","Retailer _","Supermarket","77.0747924","28.4337734"
"Store 14799","44991 Morgan Land","Lawsonton","AL","Retailer `","Supermarket","77.0787520","28.4319629"
"Store 14800","5987 S Franklin Street","Keelingside","RI","Retailer a","Convenience","77.0746500","28.4368475"
"Store 14801","990 Martin Luther King Boulevard","Kayhaven","NE","Retailer X","Grocery","77.0725560","28.4304942"
"Store 14802","179 Broadway Avenue","Lake Brandon","NM","Retailer Y","Grocery","77.0745514","28.4375273"
"Store 14803","105 McKenzie Bypass","Brooklyn Park","FL","Retailer Z","Supermarket","77.0772476","28.4312674"
"Store 14804","94657 S College Street","Lonstad","MT","Retailer [","Convenience","77.0746213","28.4326119"
"Store 14805","28054 Court Street","East Bernadette","MN","Retailer \","Grocery","77.0799730","28.4364113"
"Store 14806","40822 Kuvalis Place","Willmsville","NJ","Retailer ]","Convenience","77.0749033","28.4339821"
"Store 14807","235 Castle Road","East Heaventon","IN","Retailer ^","Convenience","77.0740618","28.4357950"
"Store 14808","80071 Stoney Lane","Stiedemannbury","NC","Retailer _","Grocery","77.0746206","28.4314978"
"Store 14809","160 Smith Pines","Lake Brenna","ID","Retailer `","Supermarket","77.0786925","28.4332246"
"Store 14810","25957 Noemi Burgs","Anikabury","NJ","Retailer a","Supermarket","77.0769689","28.4362455"
"Store 14811","137 Cherry Street","Erichshire","OK","Retailer X","Grocery","77.0732520","28.4364032"
"Store 14812","784 Cummings Coves","Fisherview","NH","Retailer Y","Convenience","77.0709287","28.4316634"
"Store 14813","85806 Church View","Littelside","CO","Retailer Z","Convenience","77.0775416","28.4384817"
"Store 14814","484 Doyle River","Dockside","SD","Retailer [","Convenience","77.0717119","28.4390154"
"Store 14815","968 Simone Plaza","South Dellaland","MN","Retailer \","Supermarket","77.0735194","28.4345472"
"Store 14816","233 Hermann Rest","Rathworth","AZ","Retailer ]","Supermarket","77.0750021","28.4382117"
"Store 14817","90765 Vine Street","Feeneybury","UT","Retailer ^","Grocery","77.0702347","28.4316153"
"Store 14818","45276 Castle Lane","West Bradfordview","TX","Retailer _","Convenience","77.0739243","28.4354036"
"Store 14819","96877 Kunde Valleys","North Eula","MD","Retailer `","Grocery","77.0759052","28.4313613"
"Store 14820","7315 Wisoky Flat","Kesslerton","OK","Retailer a","Convenience","77.0776774","28.4306239"
"Store 14821","98079 Dickinson Gateway","Lake Malikaworth","OR","Retailer X","Supermarket","77.0759606","28.4359961"
"Store 14822","45395 Brekke Well","Flower Mound","IN","Retailer Y","Supermarket","77.0799238","28.4399859"
"Store 14823","448 Parisian Union","Rippinchester","MD","Retailer Z","Convenience","77.0765256","28.4330747"
"Store 14824","58549 E 2nd Street","South Darylland","KY","Retailer [","Grocery","77.0791090","28.4325385"
"Store 14825","419 The Mews","Levittown","ID","Retailer \","Supermarket","77.0739699","28.4319803"
"Store 14826","1534 Larkin Parkways","East Arthur","ND","Retailer ]","Grocery","77.0749884","28.4388887"
"Store 14827","578 Sanford Mission","Fisherburgh","WY","Retailer ^","Convenience","77.0779582","28.4316047"
"Store 14828","879 McLaughlin Underpass","Port Mayeside","AR","Retailer _","Supermarket","77.0766479","28.4367986"
"Store 14829","28309 Meadow Way","New Seantown","MA","Retailer `","Grocery","77.0777280","28.4362085"
"Store 14830","58194 Cummerata Junctions","Roobtown","AL","Retailer a","Supermarket","77.0787700","28.4332764"
"Store 14831","84822 Chaya Harbor","Idellastad","UT","Retailer X","Convenience","77.0713347","28.4333478"
"Store 14832","23251 E Bridge Street","Lake Neoma","OH","Retailer Y","Supermarket","77.0772493","28.4349960"
"Store 14833","7749 Bryon Knoll","Deltona","SC","Retailer Z","Supermarket","77.0791792","28.4363738"
"Store 14834","399 Cleora Track","Kleinburgh","VT","Retailer [","Supermarket","77.0765790","28.4309549"
"Store 14835","34622 Ondricka Burg","Kasandrashire","IL","Retailer \","Supermarket","77.0772780","28.4352213"
"Store 14836","49257 Anna Centers","Lake Gloria","VA","Retailer ]","Grocery","77.0756057","28.4370065"
"Store 14837","8662 Petra Ranch","East Providence","NH","Retailer ^","Grocery","77.0743055","28.4399834"
"Store 14838","8150 McClure Cove","Marcusland","KY","Retailer _","Grocery","77.0770749","28.4331155"
"Store 14839","5033 E Union Street","Tyrelshire","CO","Retailer `","Convenience","77.0770390","28.4381721"
"Store 14840","541 Colton Bridge","Moenburgh","ND","Retailer a","Grocery","77.0777081","28.4351177"
"Store 14841","514 Corine Cape","Tobinland","IN","Retailer X","Supermarket","77.0723311","28.4336441"
"Store 14842","927 The Fairway","Santa Cruz","AK","Retailer Y","Grocery","77.0786931","28.4368113"
"Store 14843","78352 S High Street","Baumbachstead","AL","Retailer Z","Supermarket","77.0794844","28.4346619"
"Store 14844","517 University Avenue","North Reinafield","SC","Retailer [","Grocery","77.0744304","28.4360749"
"Store 14845","654 Baumbach Club","Farmington Hills","FL","Retailer \","Convenience","77.0730115","28.4304540"
"Store 14846","72035 Samanta Route","North Cruzbury","MI","Retailer ]","Grocery","77.0716808","28.4388369"
"Store 14847","7330 Center Road","South Zander","NM","Retailer ^","Supermarket","77.0787213","28.4386016"
"Store 14848","642 Roob Common","Lake Kristinafort","CO","Retailer _","Grocery","77.0746610","28.4337851"
"Store 14849","297 Johan Fork","West Elissa","MI","Retailer `","Convenience","77.0732545","28.4367710"
"Store 14850","561 Schneider Crest","Deventown","KS","Retailer a","Supermarket","77.0712943","28.4324696"
"Store 14851","527 Rau Hill","New Brunswick","HI","Retailer X","Supermarket","77.0796241","28.4306365"
"Store 14852","2813 Terrill Groves","South Cristobalville","OH","Retailer Y","Convenience","77.0741512","28.4326098"
"Store 14853","63320 Post Road","Fort Nathanaelmouth","WI","Retailer Z","Convenience","77.0759064","28.4345723"
"Store 14854","1975 Charity Drives","Lake Alenemouth","MI","Retailer [","Convenience","77.0755341","28.4321269"
"Store 14855","72074 Ernser Row","Southaven","FL","Retailer \","Grocery","77.0789186","28.4348080"
"Store 14856","2431 Margret Station","Funkbury","WI","Retailer ]","Supermarket","77.0747859","28.4375960"
"Store 14857","645 S 7th Street","Carson City","OK","Retailer ^","Supermarket","77.0768360","28.4366791"
"Store 14858","708 Lora Port","Oswaldoburgh","DE","Retailer _","Grocery","77.0748345","28.4350659"
"Store 14859","481 Brook Road","Elliottmouth","PA","Retailer `","Grocery","77.0769511","28.4311071"
"Store 14860","85469 Mount Pleasant","Port Nella","NV","Retailer a","Grocery","77.0718032","28.4383657"
"Store 14861","726 Highland Avenue","East Darianstad","AK","Retailer X","Supermarket","77.0701968","28.4384693"
"Store 14862","8749 Brionna Landing","Jeramieboro","GA","Retailer Y","Supermarket","77.0736902","28.4364618"
"Store 14863","6263 Washington Avenue","Delano","IA","Retailer Z","Supermarket","77.0791781","28.4321532"
"Store 14864","82178 Tyler Shore","Fort Dale","MN","Retailer [","Supermarket","77.0782337","28.4311377"
"Store 14865","3034 Park Crescent","Alexandrineside","VA","Retailer \","Grocery","77.0757904","28.4344821"
"Store 14866","3273 Tromp Ways","Klockomouth","TX","Retailer ]","Grocery","77.0751179","28.4358755"
"Store 14867","20865 Alessandra Ville","Nienowshire","KS","Retailer ^","Supermarket","77.0751945","28.4308980"
"Store 14868","53044 Schowalter Estates","Port Elijahbury","ME","Retailer _","Convenience","77.0763640","28.4352494"
"Store 14869","1276 W River Road","Auertown","WY","Retailer `","Grocery","77.0725200","28.4300497"
"Store 14870","1164 W High Street","O'Keefestead","DE","Retailer a","Convenience","77.0724893","28.4336679"
"Store 14871","738 Witting Hollow","Kuphalside","MT","Retailer X","Supermarket","77.0707410","28.4338501"
"Store 14872","3135 Greenfelder Rapids","Gilbertburgh","PA","Retailer Y","Supermarket","77.0717465","28.4374674"
"Store 14873","98889 Station Street","Gerhardfield","NY","Retailer Z","Supermarket","77.0711738","28.4387673"
"Store 14874","2217 Garden Close","Rempelfurt","WI","Retailer [","Supermarket","77.0708858","28.4378661"
"Store 14875","65155 Wisoky Hill","Kuhicberg","NC","Retailer \","Convenience","77.0788062","28.4327341"
"Store 14876","383 Woodside","Bryanaworth","TX","Retailer ]","Convenience","77.0790056","28.4379344"
"Store 14877","526 Dedric Mount","Lake Maymie","OK","Retailer ^","Convenience","77.0703253","28.4335551"
"Store 14878","877 Griffin Meadow","North Treva","MD","Retailer _","Supermarket","77.0721322","28.4339522"
"Store 14879","152 Antonia Course","Bell Gardens","IN","Retailer `","Grocery","77.0781561","28.4356453"
"Store 14880","41414 Otto Mission","Harveyville","WY","Retailer a","Supermarket","77.0708307","28.4357838"
"Store 14881","4679 Skiles Mountain","Bothell","CA","Retailer X","Grocery","77.0741795","28.4306486"
"Store 14882","1955 Cleta Landing","Robertsfield","NJ","Retailer Y","Grocery","77.0738206","28.4340176"
"Store 14883","559 Homenick Flats","Sierracester","VT","Retailer Z","Supermarket","77.0793758","28.4377377"
"Store 14884","5784 County Road","Toledo","DE","Retailer [","Supermarket","77.0726133","28.4367316"
"Store 14885","17712 Bradly Club","New Ana","KS","Retailer \","Grocery","77.0704284","28.4397338"
"Store 14886","328 Washington Boulevard","Stromanberg","MI","Retailer ]","Grocery","77.0737701","28.4329877"
"Store 14887","93214 Franco Forks","Lake Kennedyfurt","NV","Retailer ^","Supermarket","77.0791478","28.4385932"
"Store 14888","9292 Hartmann Neck","Gleichnershire","NY","Retailer _","Grocery","77.0783556","28.4363456"
"Store 14889","3746 Gina Summit","Longview","MN","Retailer `","Supermarket","77.0738764","28.4379751"
"Store 14890","47132 W Center Street","Goodwinbury","SC","Retailer a","Convenience","77.0791811","28.4336458"
"Store 14891","876 Shields Radial","South Mitchellport","SD","Retailer X","Grocery","77.0762178","28.4331173"
"Store 14892","489 College Avenue","Dameonstead","RI","Retailer Y","Supermarket","77.0710618","28.4339483"
"Store 14893","7308 W Bridge Street","New Melissaport","CO","Retailer Z","Grocery","77.0715857","28.4325549"
"Store 14894","629 Kassulke Ways","West Olgafort","MA","Retailer [","Convenience","77.0751613","28.4334032"
"Store 14895","8993 Beaulah Port","Adamsberg","WV","Retailer \","Supermarket","77.0778611","28.4303201"
"Store 14896","2093 Elm Road","Georgiannafurt","UT","Retailer ]","Supermarket","77.0700239","28.4320766"
"Store 14897","204 S Pine Street","New Rasheed","MI","Retailer ^","Convenience","77.0781634","28.4313555"
"Store 14898","600 Jaleel Village","West Myrtisside","UT","Retailer _","Supermarket","77.0780771","28.4332862"
"Store 14899","19162 Jermaine Ville","South Dawson","ME","Retailer `","Grocery","77.0737675","28.4303072"
"Store 14900","556 O'Reilly Parkway","Lake Maximeport","MN","Retailer a","Grocery","77.0728201","28.4303000"
"Store 14901","81200 Noble Fall","Everett","OR","Retailer X","Grocery","77.0712350","28.4391730"
"Store 14902","292 Dach Branch","South Lempi","NC","Retailer Y","Supermarket","77.0765802","28.4336206"
"Store 14903","8804 Bobbie Street","Morarbury","OH","Retailer Z","Convenience","77.0775648","28.4316831"
"Store 14904","668 MacGyver Loaf","Noblesville","IL","Retailer [","Convenience","77.0744328","28.4370008"
"Store 14905","27089 Denesik Curve","Justenport","IA","Retailer \","Grocery","77.0786405","28.4324216"
"Store 14906","45242 Muhammad Parks","Denver","IN","Retailer ]","Supermarket","77.0746398","28.4380388"
"Store 14907","3944 Bailey Underpass","New Lillie","AL","Retailer ^","Supermarket","77.0735547","28.4305284"
"Store 14908","8856 Emard Land","Bartlett","OK","Retailer _","Grocery","77.0798407","28.4317739"
"Store 14909","489 Schmidt Harbor","Port Ophelia","GA","Retailer `","Grocery","77.0712758","28.4315311"
"Store 14910","262 The Laurels","Jazmyneview","VA","Retailer a","Grocery","77.0732245","28.4354312"
"Store 14911","2318 Burdette Island","Roslynchester","IL","Retailer X","Grocery","77.0734970","28.4305813"
"Store 14912","62940 Grove Street","Calistead","UT","Retailer Y","Convenience","77.0746494","28.4333131"
"Store 14913","24235 Hickory Street","West Bennett","PA","Retailer Z","Convenience","77.0750463","28.4345743"
"Store 14914","46738 Nelson Road","North Brianchester","VA","Retailer [","Supermarket","77.0768461","28.4328341"
"Store 14915","92883 Tudor Close","Brodericktown","WI","Retailer \","Grocery","77.0763658","28.4387947"
"Store 14916","80203 Keebler Islands","Lake Elmiracester","PA","Retailer ]","Supermarket","77.0716174","28.4378911"
"Store 14917","43980 Coralie Passage","Abshireshire","SC","Retailer ^","Grocery","77.0719912","28.4353629"
"Store 14918","97874 Morgan Expressway","Hoover","NH","Retailer _","Grocery","77.0721519","28.4385845"
"Store 14919","28177 Corwin Mall","Fredricktown","LA","Retailer `","Grocery","77.0734208","28.4381649"
"Store 14920","4795 O'Keefe Path","Kenner","HI","Retailer a","Grocery","77.0702247","28.4343770"
"Store 14921","72148 S Central Avenue","Port Therese","MI","Retailer X","Convenience","77.0771607","28.4357051"
"Store 14922","376 Runte Drive","Rutherfordfort","RI","Retailer Y","Supermarket","77.0790529","28.4302836"
"Store 14923","775 Leffler Mountains","North Rodolfo","SC","Retailer Z","Supermarket","77.0734509","28.4369114"
"Store 14924","5038 Daniel Overpass","Felixworth","NC","Retailer [","Supermarket","77.0749791","28.4359210"
"Store 14925","32050 Roger Club","West Shany","ME","Retailer \","Supermarket","77.0745997","28.4304393"
"Store 14926","332 Shanahan Plains","Aftonfort","IN","Retailer ]","Convenience","77.0720784","28.4310266"
"Store 14927","1156 Union Street","Lake Mathias","MT","Retailer ^","Grocery","77.0777345","28.4316459"
"Store 14928","24435 Fay Alley","Port Sunny","CO","Retailer _","Grocery","77.0718934","28.4304110"
"Store 14929","8736 Candelario Oval","Lake Kodybury","IN","Retailer `","Convenience","77.0751118","28.4379073"
"Store 14930","4525 Carlos Coves","Magdalenaview","ND","Retailer a","Grocery","77.0713502","28.4357980"
"Store 14931","33735 Zemlak Cliffs","Harberfield","AL","Retailer X","Grocery","77.0769703","28.4384036"
